Line No,File Path,Error No,Error Message,Misra Level,MISRA Rule No
8192,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGtm_regdef.h,621,"""Identifier clash (symbol 'Ifx_GTM_PSM_FIFO_CH_IRQ_FORCINT' with symbol 'Ifx_GTM_PSM_FIFO_CH_IRQ_FORCINT_Bits' at line 4702, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGtm_regdef.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c)""",MM-PWT 2,MISRA R 5.1
10197,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGtm_regdef.h,658,"""Anonymous union assumed (use flag +fan)""",MM-PWT 5,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxHsct_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxHspdm_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxHssl_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxI2c_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
742,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxI2c_regdef.h,123,"""Macro 'ISR' of type 'void' defined with arguments at line 369, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_hal_irq.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c -- this is just a warning""",MM-PWT 0,MISRA R 1.1
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxInt_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxIom_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
227,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxIom_regdef.h,123,"""Macro 'ISR' of type 'void' defined with arguments at line 369, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_hal_irq.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c -- this is just a warning""",MM-PWT 0,MISRA R 1.1
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxLmu_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMcds_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
871,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMcds_regdef.h,123,"""Macro 'ISR' of type 'void' defined with arguments at line 369, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_hal_irq.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c -- this is just a warning""",MM-PWT 0,MISRA R 1.1
1122,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMcds_regdef.h,123,"""Macro 'ISR' of type 'void' defined with arguments at line 369, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_hal_irq.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c -- this is just a warning""",MM-PWT 0,MISRA R 1.1
1373,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMcds_regdef.h,123,"""Macro 'ISR' of type 'void' defined with arguments at line 369, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_hal_irq.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c -- this is just a warning""",MM-PWT 0,MISRA R 1.1
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMsc_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
842,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMsc_regdef.h,123,"""Macro 'ISR' of type 'void' defined with arguments at line 369, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_hal_irq.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c -- this is just a warning""",MM-PWT 0,MISRA R 1.1
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
116,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
117,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
118,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
119,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
120,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
121,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
122,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
128,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
129,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
130,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
136,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
137,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
138,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
144,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
145,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
146,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
147,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
148,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
149,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
150,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
151,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
157,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
158,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
159,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
160,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
161,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
162,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
163,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
164,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
165,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
166,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
167,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
168,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
174,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
175,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
176,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
177,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
183,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
184,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
190,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
191,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
192,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
193,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
199,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
200,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
201,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
202,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
203,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
204,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
205,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
206,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
207,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
208,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
209,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
210,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
211,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
212,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
213,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
214,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
220,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
221,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
222,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
223,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
224,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
225,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
231,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
232,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
233,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
239,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
245,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxPfi_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxPms_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxPmu_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxPort_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
